Order Date,Order Time,User,Merchant,Order Status,Merchant Response (min),Order Value ($),Zone,Ritual Estimated Prep Time (min),Response Time (min:sec)
8/31/2015,12:07 PM,Boris Poole,Amigos,ACCEPTED,10,12.43,C,10,0:08
8/31/2015,12:08 PM,Sophie Campbell,Potroast,ACCEPTED,10,12.43,C,10,0:05
8/31/2015,7:02 AM,Jason Kelly,The Warm Club,CANCELLED,NA,12.43,C,3,
8/31/2015,11:25 AM,Caroline Abraham,The Silk Elephant,ACCEPTED,15,12.42,D,20,1:22
8/31/2015,11:55 AM,Peter Roberts,Amigos,ACCEPTED,5,12.42,C,5,1:22
8/31/2015,2:16 PM,Anne Roberts,The Boar,ACCEPTED,10,12.42,C,10,0:48
8/31/2015,11:18 AM,Grace McLean,Amigos,ACCEPTED,20,12.42,C,20,0:46
8/31/2015,11:51 AM,William Mitchell,The Boar,ACCEPTED,10,12.42,C,10,0:36
8/31/2015,10:40 AM,Zoe Clark,Amigos,ACCEPTED,15,12.42,C,15,0:25
8/31/2015,10:45 AM,Olivia Walsh,Amigos,ACCEPTED,20,12.42,C,15,0:21
8/31/2015,10:55 AM,Tracey White,The Boar,ACCEPTED,10,12.42,C,10,0:10
8/31/2015,10:59 AM,Leonard Short,The Hummingbird,ACCEPTED,25,12.41,D,20,0:22
8/31/2015,11:45 AM,Joanne Ince,Karma,REJECTED,NA,12.37,C,5,1:31
8/31/2015,11:42 AM,Frank Wright,Charm,ACCEPTED,20,12.37,C,25,1:03
8/31/2015,12:02 PM,Gavin Clark,Charm,ACCEPTED,20,12.37,C,15,1:01
8/31/2015,11:42 AM,Owen Mackay,Charm,ACCEPTED,20,12.37,C,25,0:51
8/31/2015,11:37 AM,Lisa Murray,The Delhi Vaults,ACCEPTED,15,12.37,C,15,0:49
8/31/2015,12:16 PM,Rebecca Allan,Abacus,ACCEPTED,15,12.37,C,10,0:40
8/31/2015,1:46 PM,James Sanderson,The River Demon,ACCEPTED,15,12.37,C,15,0:40
8/31/2015,11:13 AM,Sue Ferguson,Seawise,ACCEPTED,20,12.37,E,20,0:32
8/31/2015,4:29 PM,Kimberly MacLeod,Lily,ACCEPTED,20,12.37,C,20,0:31:00
8/31/2015,11:59 AM,Melanie Martin,The River Demon,ACCEPTED,10,12.37,C,15,0:30
8/31/2015,12:12 PM,Gabrielle Bell,The River Demon,ACCEPTED,15,12.37,C,15,0:30
8/31/2015,11:58 AM,Brian Davies,The Comet Cow,ACCEPTED,10,12.37,C,10,0:25
8/31/2015,4:08 PM,Keith Walsh,The Cool Cat Cow,ACCEPTED,10,12.37,C,10,0:16
8/31/2015,11:04 AM,Piers Parsons,Bounty,ACCEPTED,5,12.37,C,10,0:10
8/31/2015,11:06 AM,John Knox,Lily,ACCEPTED,15,12.37,C,20,0:10
8/31/2015,1:34 PM,Ian Arnold,Lily,ACCEPTED,10,12.37,C,15,0:10
8/31/2015,11:50 AM,Kimberly White,Lily,ACCEPTED,15,12.37,C,20,0:08
8/31/2015,11:11 AM,Julia Carr,The Royal Violin,ACCEPTED,15,12.32,A,15,0:42
8/31/2015,11:10 AM,Max Blake,The Royal Violin,ACCEPTED,15,12.32,A,15,0:33
8/31/2015,11:15 AM,Maria Slater,Mirage,ACCEPTED,5,12.2,C,5,0:16
8/31/2015,7:16 PM,Sue Stewart,The Boar,ACCEPTED,10,12.14,C,10,0:07
8/31/2015,1:07 PM,Leah Vaughan,The Golden Front,ACCEPTED,5,12.11,C,5,0:53
8/31/2015,10:29 AM,Cameron Henderson,Maze,ACCEPTED,10,12.06,C,15,0:14
8/31/2015,2:00 PM,Sarah Lewis,Mirage,REJECTED,NA,12,C,5,0:35
8/31/2015,10:56 AM,Ella Mackenzie,Blueprint,ACCEPTED,10,11.97,D,5,0:30
8/31/2015,11:14 AM,Michael Buckland,The Tropical Heaven,ACCEPTED,20,11.87,C,30,3:25
8/31/2015,11:01 AM,Molly May,The Square Harvest,ACCEPTED,20,11.87,D,15,2:32
8/31/2015,11:06 AM,Tracey Parsons,Harvest,ACCEPTED,15,11.87,C,10,1:26
8/31/2015,11:22 AM,Una Ellison,Harvest,ACCEPTED,20,11.87,C,20,1:25
8/31/2015,11:08 AM,Pippa Sutherland,Little Italy,ACCEPTED,15,11.87,D,10,0:46
8/31/2015,11:12 AM,Frank Jackson,Harvest,ACCEPTED,20,11.87,C,15,0:27
8/31/2015,10:59 AM,John Lewis,Amigos,ACCEPTED,5,11.85,C,5,0:47
8/31/2015,12:23 PM,Amy Payne,Bandits,ACCEPTED,10,11.84,C,10,0:23
8/31/2015,4:12 PM,Joan Turner,The Shining Gate,ACCEPTED,10,11.84,C,10,0:12
8/31/2015,11:04 AM,Wendy McLean,Bandits,ACCEPTED,10,11.84,C,10,0:09
8/31/2015,11:18 AM,Christopher Roberts,Abacus,ACCEPTED,20,11.81,C,20,5:42
8/31/2015,7:13 AM,Dan White,The Warm Club,ACCEPTED,5,11.81,C,5,0:19
8/31/2015,11:54 AM,Amelia Hemmings,Aurora,CANCELLED,NA,11.79,C,5,
8/31/2015,10:41 AM,Neil Knox,Karma,ACCEPTED,10,11.75,C,5,0:35
8/31/2015,10:25 AM,Elizabeth Fisher,Gentle,ACCEPTED,5,11.7,D,10,1:23
8/31/2015,10:45 AM,Max Fisher,The First Leaf,ACCEPTED,15,11.7,E,20,1:03
8/31/2015,10:12 AM,Isaac Anderson,Gentle,ACCEPTED,5,11.7,D,10,0:37
8/31/2015,10:51 AM,Liam Hardacre,Gentle,ACCEPTED,5,11.7,D,10,0:27
8/31/2015,11:03 AM,Tracey Powell,Gentle,ACCEPTED,5,11.7,D,10,0:17
8/31/2015,11:10 AM,Peter Nolan,Gentle,ACCEPTED,5,11.7,D,10,0:11
8/31/2015,11:36 AM,Jane Hodges,Gentle,ACCEPTED,5,11.7,D,10,0:09
8/31/2015,11:29 AM,Joshua Hughes,Gentle,ACCEPTED,5,11.7,D,10,0:05
8/31/2015,11:21 AM,Julia Clark,Aurora,ACCEPTED,5,11.68,C,5,0:40
8/31/2015,12:13 PM,Caroline Hill,Veil,ACCEPTED,15,11.63,D,10,0:19
8/31/2015,11:15 AM,Andrew Kelly,Bandits,ACCEPTED,15,11.62,C,15,0:04
8/31/2015,11:57 AM,Stephen Allan,Little Italy,ACCEPTED,10,11.58,D,10,0:56
8/31/2015,11:34 AM,Vanessa Alsop,Abacus,ACCEPTED,5,11.51,C,5,0:58
8/31/2015,2:19 PM,Isaac Ferguson,The Aqua Fence,ACCEPTED,5,11.5,C,5,1:14
8/31/2015,11:17 AM,Jessica Mathis,The Sugar Goddess,ACCEPTED,0,11.35,C,5,0:06
8/31/2015,8:46 AM,Sue Parsons,The Empress,REJECTED,NA,11.34,C,10,0:52
8/31/2015,11:15 AM,Gavin Sanderson,Bambino,ACCEPTED,10,11.3,D,15,1:59
8/31/2015,11:11 AM,Joanne Butler,Amigos,ACCEPTED,20,11.3,C,15,1:18
8/31/2015,11:14 AM,Piers McGrath,Bambino,ACCEPTED,10,11.3,D,15,1:14
8/31/2015,11:29 AM,Sonia Parsons,The Vine,ACCEPTED,30,11.3,C,35,1:11
8/31/2015,12:25 PM,Paul Powell,Amigos,ACCEPTED,5,11.3,C,10,0:47
8/31/2015,2:39 PM,Steven Marshall,The Comet Cow,ACCEPTED,10,11.3,C,10,0:43
8/31/2015,11:36 AM,Simon Taylor,Potroast,ACCEPTED,10,11.3,C,10,0:39
8/31/2015,11:11 AM,Jonathan Gray,Abacus,ACCEPTED,15,11.3,C,15,0:33
8/31/2015,10:39 AM,Stephanie Grant,The Comet Street,ACCEPTED,10,11.3,D,15,0:31
8/31/2015,12:26 PM,Angela Dyer,The Vintage Blossom,ACCEPTED,10,11.3,C,15,0:31
8/31/2015,10:42 AM,Samantha Scott,Harvest,ACCEPTED,10,11.3,C,10,0:22
8/31/2015,12:47 PM,Tracey Kelly,Amigos,ACCEPTED,10,11.3,C,10,0:17
8/31/2015,11:31 AM,Chloe Davies,The Shining Sisters,ACCEPTED,10,11.3,D,10,0:15
8/31/2015,1:00 PM,Wendy Bailey,Amigos,ACCEPTED,15,11.3,C,10,0:11
8/31/2015,11:28 AM,Pippa Walsh,Potroast,ACCEPTED,10,11.3,C,10,0:10
8/31/2015,11:55 AM,William Cameron,Amigos,ACCEPTED,10,11.3,C,10,0:09
8/31/2015,11:07 AM,Lisa Fisher,Amigos,ACCEPTED,15,11.3,C,15,0:08
8/31/2015,12:44 PM,Jane Carr,Amigos,ACCEPTED,10,11.3,C,10,0:06
8/31/2015,6:11 PM,Lisa Hughes,The Harmonic Afternoon,ACCEPTED,5,11.29,A,5,2:17
8/31/2015,11:18 AM,Julia Butler,The Juniper Eats,ACCEPTED,15,11.29,C,30,1:29
8/31/2015,11:45 AM,Nicholas White,Amigos,ACCEPTED,20,11.29,C,20,1:27
8/31/2015,11:38 AM,Yvonne Graham,Amigos,ACCEPTED,5,11.29,C,5,1:09
8/31/2015,11:25 AM,Jasmine Clarkson,Amigos,ACCEPTED,5,11.29,C,5,0:41
8/31/2015,11:44 AM,Nathan Berry,Amigos,ACCEPTED,20,11.29,C,20,0:21
8/31/2015,10:54 AM,Trevor Henderson,The Boar,ACCEPTED,10,11.29,C,10,0:06
8/31/2015,11:03 AM,Stephanie Edmunds,Bandits,ACCEPTED,10,11.28,C,10,0:46
8/31/2015,11:56 AM,Gavin Fraser,Mirage,ACCEPTED,10,11.28,C,15,0:29
8/31/2015,11:23 AM,Anna Gill,The Village Panda,ACCEPTED,10,11.24,C,10,5:49
8/31/2015,11:28 AM,Justin McGrath,The Village Panda,ACCEPTED,10,11.24,C,10,5:12
8/31/2015,11:05 AM,Peter Taylor,The Village Panda,ACCEPTED,10,11.24,C,10,2:16
8/31/2015,1:27 PM,Sam MacLeod,The Village Panda,ACCEPTED,10,11.24,C,10,1:39
8/31/2015,11:32 AM,Ella Graham,The Delhi Vaults,ACCEPTED,10,11.24,C,15,1:28
8/31/2015,1:36 PM,Owen Rees,The Village Panda,ACCEPTED,10,11.24,C,10,1:22
8/31/2015,11:07 AM,Matt Ellison,The Oval Duke,ACCEPTED,15,11.24,E,15,1:13
8/31/2015,4:07 PM,Jasmine Butler,The Delhi Vaults,ACCEPTED,15,11.24,C,10,1:06
8/31/2015,6:04 PM,Leonard Stewart,The Delhi Vaults,ACCEPTED,10,11.24,C,10,1:06
8/31/2015,12:02 PM,Faith Alsop,The Village Panda,ACCEPTED,10,11.24,C,10,1:04
8/31/2015,3:17 PM,Jan Morgan,The Village Panda,ACCEPTED,10,11.24,C,10,1:00
8/31/2015,12:40 PM,Elizabeth Parr,Lily,ACCEPTED,15,11.24,C,15,0:48
8/31/2015,10:51 AM,Eric Stewart,The Orange Club,ACCEPTED,10,11.24,D,10,0:35
8/31/2015,11:33 AM,Alexander Pullman,The River Demon,ACCEPTED,15,11.24,C,15,0:33
8/31/2015,11:46 AM,Katherine Rutherford,Harlequin,ACCEPTED,20,11.24,D,10,0:29
8/31/2015,12:53 PM,Michelle Marshall,Lily,ACCEPTED,10,11.24,C,15,0:26
8/31/2015,11:08 AM,Kevin Clarkson,Seawise,ACCEPTED,15,11.24,E,20,0:23
8/31/2015,12:07 PM,Amelia Hemmings,Aurora,ACCEPTED,5,11.18,C,5,0:30
8/31/2015,10:30 AM,Sean Lee,The Glass Leaf,ACCEPTED,10,11.13,C,15,0:28
8/31/2015,11:29 AM,Frank Brown,The Golden Front,ACCEPTED,5,11.13,C,10,0:12
8/31/2015,1:04 PM,William Burgess,The Golden Front,ACCEPTED,5,11.13,C,5,0:08
8/31/2015,11:10 AM,Wendy Lewis,The Streetwise Heart,ACCEPTED,15,11.07,C,25,2:10
8/31/2015,10:48 AM,Sophie Walker,Jubilee,ACCEPTED,5,11.02,C,10,1:17
8/31/2015,10:48 AM,Irene Nolan,Little Italy,ACCEPTED,10,11.02,D,10,1:14
8/31/2015,10:57 AM,Elizabeth Ellison,The Juniper Eats,ACCEPTED,15,11.02,C,30,1:00
8/31/2015,10:50 AM,Joshua Henderson,Jubilee,ACCEPTED,5,11.02,C,10,0:05
8/31/2015,11:18 AM,Emma Hardacre,The Golden Front,ACCEPTED,10,11.01,C,10,0:23
8/31/2015,11:16 AM,Anthony Allan,The Boar,ACCEPTED,10,11.01,C,10,0:07
8/31/2015,11:45 AM,Madeleine Bell,The Spring Lounge,ACCEPTED,20,11,E,20,1:19
8/31/2015,12:02 PM,Tracey Robertson,Karma,REJECTED,NA,11,C,5,1:11
8/31/2015,11:24 AM,Anthony Bower,The Imperial Maple,ACCEPTED,20,10.94,C,15,0:08
8/31/2015,11:34 AM,Frank Wright,The Empress,REJECTED,NA,10.92,C,10,1:21
8/31/2015,11:05 AM,Thomas Anderson,Karma,ACCEPTED,5,10.9,C,5,0:15
8/31/2015,11:07 AM,Chloe Rutherford,The Jazz Laguna,ACCEPTED,20,10.88,C,20,3:40
8/31/2015,12:11 PM,Steven Cornish,The Silk Beehive,ACCEPTED,10,10.74,C,5,1:12
8/31/2015,12:28 PM,Nathan Peake,The Beach Empress,ACCEPTED,5,10.74,C,5,0:39
8/31/2015,1:25 PM,Deirdre Mitchell,The Juniper Eats,ACCEPTED,10,10.74,C,15,0:15
8/31/2015,11:13 AM,Megan Edmunds,Bandits,ACCEPTED,10,10.71,C,20,1:08
8/31/2015,11:13 AM,Benjamin North,Bandits,ACCEPTED,10,10.71,C,20,1:02
8/31/2015,11:14 AM,Jack Stewart,Bandits,ACCEPTED,15,10.71,C,20,0:43
8/31/2015,11:26 AM,Pippa Hemmings,Bandits,ACCEPTED,10,10.71,C,10,0:35
8/31/2015,11:04 AM,Trevor Berry,The Hummingbird,ACCEPTED,20,10.61,D,30,1:04
8/31/2015,5:09 PM,Carolyn Martin,The Hummingbird,ACCEPTED,15,10.61,D,10,0:14
8/31/2015,12:13 PM,Elizabeth Bower,The Silk Beehive,ACCEPTED,5,10.54,C,10,1:45
8/31/2015,11:36 AM,Caroline Mathis,The Shining Gate,CANCELLED,NA,10.51,C,10,
8/31/2015,11:40 AM,Owen Slater,The Jazz Laguna,ACCEPTED,20,10.5,C,20,2:49
8/31/2015,10:37 AM,Dylan Oliver,The Jazz Laguna,ACCEPTED,20,10.5,C,20,1:28
8/31/2015,11:28 AM,Charles Vaughan,The Jazz Laguna,ACCEPTED,20,10.5,C,20,1:12
8/31/2015,10:35 AM,Caroline Peters,The Jazz Laguna,ACCEPTED,20,10.5,C,15,0:55
8/31/2015,11:53 AM,Sebastian Short,Bandits,ACCEPTED,10,10.49,C,10,1:10
8/31/2015,2:41 PM,Lily Buckland,The Chocolate Drum,ACCEPTED,10,10.49,E,15,0:29
8/31/2015,11:50 AM,Kimberly Duncan,Maze,ACCEPTED,10,10.49,C,15,0:08
8/31/2015,5:59 PM,Ryan Wright,The Juniper Eats,ACCEPTED,10,10.45,C,15,2:40
8/31/2015,1:27 PM,Warren Miller,The Juniper Eats,ACCEPTED,10,10.45,C,15,0:24
8/31/2015,11:05 AM,Alan Ogden,The Beach Empress,ACCEPTED,5,10.45,C,5,0:09
8/31/2015,11:31 AM,Kylie Jackson,Abacus,ACCEPTED,5,10.38,C,5,1:18
8/31/2015,12:19 PM,Faith Smith,Abacus,ACCEPTED,5,10.38,C,5,0:28
8/31/2015,11:08 AM,Thomas Anderson,Karma,ACCEPTED,5,10.34,C,5,1:22
8/31/2015,8:48 AM,Sue Parsons,The Empress,ACCEPTED,5,10.31,C,10,1:13
8/31/2015,6:50 AM,Tim Simpson,The Empress,ACCEPTED,5,10.31,C,10,1:11
8/31/2015,5:59 PM,Sophie Howard,The Juniper Eats,ACCEPTED,10,10.17,C,15,2:36
8/31/2015,10:49 AM,Wanda Cameron,Amigos,ACCEPTED,15,10.17,C,10,0:47
8/31/2015,11:13 AM,Amelia Bower,Amigos,ACCEPTED,20,10.17,C,20,0:41
8/31/2015,10:59 AM,Carl Bower,Nightowl,ACCEPTED,5,10.17,E,10,0:06
8/31/2015,11:10 AM,Michael Coleman,Amigos,ACCEPTED,5,10.16,C,5,1:13
8/31/2015,11:03 AM,Sam Forsyth,Fire and Ice,ACCEPTED,10,10.16,D,15,0:55
8/31/2015,11:50 AM,Vanessa Hart,Amigos,ACCEPTED,5,10.16,C,5,0:55
8/31/2015,12:08 PM,Rebecca Paige,Amigos,ACCEPTED,5,10.16,C,5,0:53
8/31/2015,11:03 AM,Yvonne Arnold,Fire and Ice,ACCEPTED,10,10.16,D,15,0:33
8/31/2015,11:21 AM,Bernadette Walker,Aurora,ACCEPTED,5,10.16,C,5,0:30
8/31/2015,11:00 AM,Lucas Sutherland,The River Vaults,ACCEPTED,10,10.16,C,15,0:28
8/31/2015,11:18 AM,Lauren Hart,Aurora,ACCEPTED,5,10.16,C,5,0:23
8/31/2015,10:31 AM,Tracey Ross,The Juniper Eats,ACCEPTED,10,10.16,C,15,0:11
8/31/2015,10:48 AM,Emily Jones,The Boar,ACCEPTED,10,10.16,C,10,0:05
8/31/2015,11:10 AM,John Paterson,The Hummingbird,ACCEPTED,20,10.15,D,20,0:37
8/31/2015,11:29 AM,Jessica Kelly,Bandits,ACCEPTED,15,10.15,C,10,0:25
8/31/2015,11:14 AM,Grace Kerr,Bandits,ACCEPTED,15,10.15,C,15,0:06
8/31/2015,11:24 AM,Anna Ross,The Northern Salmon,ACCEPTED,0,10.15,C,10,0:06
8/31/2015,11:06 AM,Samantha Miller,The Village Panda,ACCEPTED,10,10.11,C,10,3:41
8/31/2015,11:05 AM,Lucas Hart,The Village Panda,ACCEPTED,10,10.11,C,10,2:16
8/31/2015,12:40 PM,Carolyn Henderson,The Village Panda,ACCEPTED,10,10.11,C,10,1:36
8/31/2015,11:23 AM,Trevor Carr,The Delhi Vaults,ACCEPTED,15,10.11,C,15,1:33
8/31/2015,10:55 AM,Jonathan Quinn,The Delhi Vaults,ACCEPTED,10,10.11,C,15,1:24
8/31/2015,11:25 AM,Nicholas Clark,Harlequin,ACCEPTED,20,10.11,D,15,0:33
8/31/2015,12:24 PM,Edward Duncan,The Delhi Vaults,ACCEPTED,15,10.11,C,10,0:27
8/31/2015,11:12 AM,Audrey Burgess,The Delhi Vaults,ACCEPTED,10,10.11,C,15,0:25
8/31/2015,11:39 AM,Adrian Wilkins,Mirage,ACCEPTED,5,10.11,C,5,0:22
8/31/2015,11:08 AM,Ryan Duncan,Veil,ACCEPTED,15,10.11,D,10,0:20
8/31/2015,1:36 PM,Eric Simpson,The Delhi Vaults,ACCEPTED,10,10.11,C,10,0:19
8/31/2015,11:22 AM,Simon Parr,Mirage,ACCEPTED,5,10.11,C,5,0:13
8/31/2015,11:59 AM,David Morrison,Mirage,ACCEPTED,5,10.11,C,5,0:12
8/31/2015,12:01 PM,Sophie Lambert,The Cool Cat Cow,ACCEPTED,10,10.11,C,10,0:11
8/31/2015,12:13 PM,Edward MacDonald,Mirage,ACCEPTED,5,10.11,C,5,0:09
8/31/2015,10:55 AM,Adrian Payne,Mirage,ACCEPTED,5,10.11,C,5,0:08
8/31/2015,11:07 AM,Stephanie Fraser,Mirage,ACCEPTED,5,10.11,C,5,0:08
8/31/2015,12:30 PM,Neil Harris,Mirage,ACCEPTED,5,10.11,C,5,0:08
8/31/2015,11:16 AM,Penelope Ross,Mirage,ACCEPTED,5,10.11,C,5,0:05
8/31/2015,1:25 PM,Oliver Walsh,The Empress,ACCEPTED,0,10,C,2,4:07
8/31/2015,10:38 AM,Yvonne Kerr,The Jazz Laguna,ACCEPTED,20,10,C,20,1:39
8/31/2015,11:09 AM,Claire Dyer,The Glass Leaf,ACCEPTED,15,10,C,20,1:15
8/31/2015,10:42 AM,Kylie Ellison,The Glass Leaf,ACCEPTED,15,10,C,15,1:14
8/31/2015,10:23 AM,Amy Ince,The Glass Leaf,ACCEPTED,15,10,C,15,0:54
8/31/2015,11:03 AM,Nicola Taylor,The Glass Leaf,ACCEPTED,15,10,C,20,0:34
8/31/2015,11:00 AM,Anthony Reid,Mirage,ACCEPTED,5,10,C,5,0:20
8/31/2015,11:23 AM,Michael Walker,The Glass Leaf,ACCEPTED,15,10,C,20,0:14
8/31/2015,11:19 AM,Dorothy Tucker,Mirage,ACCEPTED,5,10,C,5,0:11
8/31/2015,11:23 AM,Faith Short,The Glass Leaf,ACCEPTED,15,10,C,20,0:11
8/31/2015,10:59 AM,Sean Nash,The Aqua Fence,ACCEPTED,5,10,C,5,0:10
8/31/2015,11:06 AM,Sean Ellison,Mirage,ACCEPTED,5,10,C,5,0:08
8/31/2015,11:10 AM,Julian Hardacre,The Glass Leaf,ACCEPTED,15,10,C,20,0:07
8/31/2015,11:23 AM,Gordon Robertson,The Glass Leaf,ACCEPTED,15,10,C,20,0:06
8/31/2015,8:07 AM,Andrew Simpson,Midnight,ACCEPTED,0,9.99,C,2,0:27
8/31/2015,2:35 PM,Olivia Smith,Maze,ACCEPTED,10,9.93,C,15,0:09
8/31/2015,11:45 AM,Oliver MacDonald,Little Italy,ACCEPTED,10,9.89,D,10,2:43
8/31/2015,11:29 AM,Tracey Walker,Little Italy,ACCEPTED,10,9.89,D,10,1:50
8/31/2015,11:28 AM,Amanda Hill,Little Italy,ACCEPTED,10,9.89,D,10,1:07
8/31/2015,11:34 AM,Anthony Jones,The Streetwise Genie,ACCEPTED,5,9.89,C,10,1:03
8/31/2015,11:21 AM,Gabrielle Paterson,The Juniper Eats,ACCEPTED,15,9.89,C,30,0:30
8/31/2015,11:44 AM,Dylan Greene,The Orange Club,ACCEPTED,10,9.82,D,10,0:08
8/31/2015,11:22 AM,Irene Hamilton,The Shining Gate,ACCEPTED,10,9.81,C,10,0:07
8/31/2015,10:03 AM,Liam Mills,The Jazz Laguna,ACCEPTED,15,9.75,C,15,0:49
8/31/2015,12:52 PM,Angela Short,The Shining Gate,ACCEPTED,10,9.75,C,10,0:33
8/31/2015,12:51 PM,Angela Short,The Shining Gate,REJECTED,NA,9.75,C,10,0:20
8/31/2015,12:44 PM,Adrian McGrath,The Shining Gate,ACCEPTED,10,9.75,C,10,0:07
8/31/2015,12:25 PM,Andrew Simpson,Unwind,ACCEPTED,5,9.65,C,2,0:22
8/31/2015,11:18 AM,Ryan Robertson,Abacus,ACCEPTED,20,9.61,C,20,7:13
8/31/2015,11:12 AM,Irene Alsop,Abacus,ACCEPTED,20,9.61,C,10,3:09
8/31/2015,11:36 AM,Ian Terry,Abacus,ACCEPTED,20,9.61,C,15,2:25
8/31/2015,11:00 AM,Peter Ogden,Abacus,ACCEPTED,15,9.61,C,15,1:37
8/31/2015,8:54 AM,Virginia Murray,The Empress,ACCEPTED,5,9.61,C,10,1:22
8/31/2015,8:01 AM,Jacob Vance,The Empress,ACCEPTED,5,9.61,C,10,1:12
8/31/2015,11:31 AM,Michelle Berry,Abacus,ACCEPTED,20,9.61,C,25,0:47
8/31/2015,10:59 AM,Colin Clark,Abacus,ACCEPTED,15,9.61,C,10,0:42
8/31/2015,11:18 AM,Lillian Jackson,Bandits,ACCEPTED,10,9.59,C,15,1:51
8/31/2015,11:05 AM,Melanie Ball,The Boar,ACCEPTED,10,9.59,C,10,0:05
8/31/2015,11:34 AM,David Rees,Fiddler,ACCEPTED,10,9.58,C,15,0:46
8/31/2015,11:52 AM,Joanne Ince,Karma,ACCEPTED,5,9.55,C,5,1:16
8/31/2015,11:18 AM,Zoe Skinner,The Juniper Eats,ACCEPTED,15,9.54,C,30,1:12
8/31/2015,10:37 AM,Joseph Simpson,The Jazz Laguna,ACCEPTED,20,9.5,C,20,1:16
8/31/2015,3:05 PM,Peter James,The Jazz Laguna,ACCEPTED,15,9.5,C,15,0:21
8/31/2015,6:49 PM,David White,The Hummingbird,ACCEPTED,15,9.48,D,10,0:24
8/31/2015,11:01 AM,Emma Dickens,The Hummingbird,ACCEPTED,30,9.48,D,30,0:20
8/31/2015,10:58 AM,Samantha Blake,The Hummingbird,ACCEPTED,20,9.48,D,10,0:13
8/31/2015,1:09 PM,Anthony Ince,The Hummingbird,ACCEPTED,15,9.48,D,10,0:12
8/31/2015,6:00 PM,Joe Mackay,The Hummingbird,ACCEPTED,15,9.48,D,10,0:11
8/31/2015,11:26 AM,Anne Abraham,Maximus,ACCEPTED,5,9.42,C,5,0:09
8/31/2015,6:40 PM,Ian Simpson,The Chocolate Drum,ACCEPTED,10,9.37,E,15,0:15
8/31/2015,1:42 PM,Ruth Randall,The Aroma Avenue,ACCEPTED,5,9.36,E,5,0:10
8/31/2015,10:46 AM,Phil Sharp,The Aroma Avenue,ACCEPTED,5,9.36,E,5,0:07
8/31/2015,11:25 AM,Alexander Knox,The Orange Club,ACCEPTED,10,9.32,D,10,1:29
8/31/2015,12:51 PM,Simon May,The Juniper Eats,ACCEPTED,15,9.32,C,30,0:51
8/31/2015,11:38 AM,Max Hart,The Orange Club,ACCEPTED,10,9.32,D,10,0:24
8/31/2015,12:15 PM,Anne Ferguson,The Orange Club,ACCEPTED,10,9.32,D,10,0:20
8/31/2015,1:17 PM,Simon Thomson,The Beach Empress,ACCEPTED,5,9.32,C,5,0:19
8/31/2015,12:32 PM,Caroline Harris,The Juniper Eats,ACCEPTED,15,9.32,C,30,0:18
8/31/2015,11:18 AM,Olivia Ross,The Warm Club,REJECTED,NA,9.32,C,5,0:16
8/31/2015,11:32 AM,Kimberly Langdon,The Orange Club,ACCEPTED,10,9.32,D,10,0:14
8/31/2015,11:09 AM,Lillian Lambert,The Orange Club,ACCEPTED,10,9.32,D,10,0:13
8/31/2015,11:01 AM,Leah Manning,The Orange Club,ACCEPTED,10,9.32,D,15,0:12
8/31/2015,11:05 AM,Ella Ferguson,The Orange Club,ACCEPTED,10,9.32,D,10,0:08
8/31/2015,11:03 AM,Neil Walker,The Orange Club,ACCEPTED,10,9.32,D,10,0:07
8/31/2015,11:49 AM,Anna Nolan,The Shining Gate,ACCEPTED,15,9.31,C,10,0:19
8/31/2015,12:48 PM,Dominic Graham,The Shining Gate,ACCEPTED,10,9.31,C,10,0:10
8/31/2015,11:55 AM,Anthony Wilkins,The Shining Gate,ACCEPTED,10,9.31,C,10,0:07
8/31/2015,10:51 AM,Hannah McGrath,The Shining Gate,ACCEPTED,10,9.31,C,10,0:05
8/31/2015,5:01 PM,Thomas Blake,Aqua,ACCEPTED,5,9.27,A,10,1:55
8/31/2015,11:01 AM,Carl James,Maze,ACCEPTED,10,9.25,C,15,0:06
8/31/2015,8:25 AM,Harry Dowd,Midnight,ACCEPTED,0,9.22,C,2,0:09
8/31/2015,11:23 AM,Luke Peters,Abacus,ACCEPTED,10,9.14,C,5,0:59
8/31/2015,11:22 AM,Andrew Hemmings,Abacus,ACCEPTED,5,9.14,C,5,0:58
8/31/2015,12:15 PM,Faith Smith,Abacus,REJECTED,NA,9.14,C,5,0:52
8/31/2015,12:09 PM,Faith Smith,Abacus,REJECTED,NA,9.14,C,5,0:32
8/31/2015,7:06 AM,Lauren Hart,The Empress,ACCEPTED,10,9.11,C,3,1:47
8/31/2015,11:40 AM,John Piper,The Shining Gate,ACCEPTED,10,9.11,C,10,1:05
8/31/2015,11:14 AM,Molly Butler,Abacus,ACCEPTED,20,9.04,C,10,7:11
8/31/2015,11:21 AM,Christian Sutherland,Abacus,ACCEPTED,20,9.04,C,20,6:12
8/31/2015,11:28 AM,Liam Nash,The Tropical Heaven,ACCEPTED,20,9.04,C,30,4:33
8/31/2015,11:14 AM,Max Mills,Abacus,ACCEPTED,20,9.04,C,10,4:21
8/31/2015,12:05 PM,Lauren Kerr,The Vine,ACCEPTED,15,9.04,C,20,1:43
8/31/2015,11:15 AM,Nicola Dickens,The Juniper Eats,ACCEPTED,15,9.04,C,30,0:22
8/31/2015,11:39 AM,Faith Hunter,The Juniper Eats,ACCEPTED,15,9.04,C,30,0:18
